Formatted Date,Temperature (C)
2006-01-03 02:00:00.000 +0100,1.6666666
2006-01-03 03:00:00.000 +0100,0.9887333
2006-01-03 04:00:00.000 +0100,1.7166667
2006-01-03 05:00:00.000 +0100,2.2
2006-01-03 06:00:00.000 +0100,2.2
2006-01-03 07:00:00.000 +0100,2.2055554
2006-01-03 08:00:00.000 +0100,1.8168586
2006-01-03 09:00:00.000 +0100,2.2222223
2006-01-03 10:00:00.000 +0100,2.788889
2006-01-03 11:00:00.000 +0100,2.7777777
2006-01-03 12:00:00.000 +0100,2.85
2006-01-03 13:00:00.000 +0100,2.9
2006-01-03 14:00:00.000 +0100,2.85
2006-01-03 15:00:00.000 +0100,2.8277779
2006-01-03 16:00:00.000 +0100,2.8444445
2006-01-03 17:00:00.000 +0100,2.7777777
2006-01-03 18:00:00.000 +0100,2.2444444
2006-01-03 19:00:00.000 +0100,2.3555555
2006-01-03 20:00:00.000 +0100,2.2444444
2006-01-03 21:00:00.000 +0100,2.2444444
2006-01-03 22:00:00.000 +0100,2.2555556
2006-01-03 23:00:00.000 +0100,2.2
2006-01-04 00:00:00.000 +0100,1.0984166
2006-01-04 01:00:00.000 +0100,1.7
2006-01-04 02:00:00.000 +0100,1.7166667
2006-01-04 03:00:00.000 +0100,1.7166667
2006-01-04 04:00:00.000 +0100,1.7166667
2006-01-04 05:00:00.000 +0100,2.2
2006-01-04 06:00:00.000 +0100,2.2
2006-01-04 07:00:00.000 +0100,2.1388888
2006-01-04 08:00:00.000 +0100,2.1777778
2006-01-04 09:00:00.000 +0100,1.4823555
2006-01-04 10:00:00.000 +0100,2.2666667
2006-01-04 11:00:00.000 +0100,2.25
2006-01-04 12:00:00.000 +0100,2.7777777
2006-01-04 13:00:00.000 +0100,2.2833333
2006-01-04 14:00:00.000 +0100,2.3166666
2006-01-04 15:00:00.000 +0100,2.8
2006-01-04 16:00:00.000 +0100,2.8111112
2006-01-04 17:00:00.000 +0100,2.7555556
2006-01-04 18:00:00.000 +0100,2.7555556
2006-01-04 19:00:00.000 +0100,2.738889
2006-01-04 20:00:00.000 +0100,2.7333333
2006-01-04 21:00:00.000 +0100,2.2222223
2006-01-04 22:00:00.000 +0100,2.2333333
2006-01-04 23:00:00.000 +0100,1.6666666
2006-01-05 00:00:00.000 +0100,1.712676
2006-01-05 01:00:00.000 +0100,2.6333334
2006-01-05 02:00:00.000 +0100,1.6888889
2006-01-05 03:00:00.000 +0100,1.4041703
2006-01-05 04:00:00.000 +0100,1.2166667
2006-01-05 05:00:00.000 +0100,2.1334097
2006-01-05 06:00:00.000 +0100,1.1611111
2006-01-05 07:00:00.000 +0100,2.1388888
2006-01-05 08:00:00.000 +0100,1.4877076
2006-01-05 09:00:00.000 +0100,2.2222223
2006-01-05 10:00:00.000 +0100,2.6944444
2006-01-05 11:00:00.000 +0100,2.7555556
2006-01-05 12:00:00.000 +0100,3.8444445
2006-01-05 13:00:00.000 +0100,2.7730646
2006-01-05 14:00:00.000 +0100,3.8666666
2006-01-05 15:00:00.000 +0100,3.8666666
2006-01-05 16:00:00.000 +0100,3.8833334
2006-01-05 17:00:00.000 +0100,3.8666666
2006-01-05 18:00:00.000 +0100,3.9388888
2006-01-05 19:00:00.000 +0100,3.838889
2006-01-05 20:00:00.000 +0100,2.8277779
2006-01-05 21:00:00.000 +0100,3.288889
2006-01-05 22:00:00.000 +0100,2.7277777
2006-01-05 23:00:00.000 +0100,2.2944446
2006-01-06 00:00:00.000 +0100,1.8055556
2006-01-06 01:00:00.000 +0100,2.2722223
2006-01-06 02:00:00.000 +0100,2.8277779
2006-01-06 03:00:00.000 +0100,2.8277779
2006-01-06 04:00:00.000 +0100,2.7722223
2006-01-06 05:00:00.000 +0100,2.4068503
2006-01-06 06:00:00.000 +0100,2.7555556
2006-01-06 07:00:00.000 +0100,2.761111
2006-01-06 08:00:00.000 +0100,2.7333333
2006-01-06 09:00:00.000 +0100,2.7333333
2006-01-06 10:00:00.000 +0100,2.7
2006-01-06 11:00:00.000 +0100,2.2722223
2006-01-06 12:00:00.000 +0100,2.2722223
2006-01-06 13:00:00.000 +0100,1.836426
2006-01-06 14:00:00.000 +0100,2.8055556
2006-01-06 15:00:00.000 +0100,2.7555556
2006-01-06 16:00:00.000 +0100,2.3055556
2006-01-06 17:00:00.000 +0100,2.2222223
2006-01-06 18:00:00.000 +0100,2.2222223
2006-01-06 19:00:00.000 +0100,2.2555556
2006-01-06 20:00:00.000 +0100,2.2222223
2006-01-06 21:00:00.000 +0100,2.2222223
2006-01-06 22:00:00.000 +0100,1.0386966
2006-01-06 23:00:00.000 +0100,-0.12085727
2006-01-07 00:00:00.000 +0100,2.7333333
2006-01-07 01:00:00.000 +0100,1.3676641
2006-01-07 02:00:00.000 +0100,1.6444445
2006-01-07 03:00:00.000 +0100,0.5277778
2006-01-07 04:00:00.000 +0100,1.1777778
2006-01-07 05:00:00.000 +0100,1.0833334
2006-01-07 06:00:00.000 +0100,1.0833334
2006-01-07 07:00:00.000 +0100,1.05
2006-01-07 08:00:00.000 +0100,2.1277778
2006-01-07 09:00:00.000 +0100,1.1555556
2006-01-07 10:00:00.000 +0100,1.1888889
2006-01-07 11:00:00.000 +0100,2.2222223
2006-01-07 12:00:00.000 +0100,1.9020902
2006-01-07 13:00:00.000 +0100,2.2277777
2006-01-07 14:00:00.000 +0100,2.2666667
2006-01-07 15:00:00.000 +0100,1.137493
2006-01-07 16:00:00.000 +0100,1.2388889
2006-01-07 17:00:00.000 +0100,0.08888889
2006-01-07 18:00:00.000 +0100,-0.27740794
2006-01-07 19:00:00.000 +0100,-0.7277778
2006-01-07 20:00:00.000 +0100,-1.0166667
2006-01-07 21:00:00.000 +0100,-0.53333336
2006-01-07 22:00:00.000 +0100,-0.03333333
2006-01-07 23:00:00.000 +0100,-0.044444446
2006-01-08 00:00:00.000 +0100,-0.044444446
2006-01-08 01:00:00.000 +0100,-4.0944443
2006-01-08 02:00:00.000 +0100,-2.1914678
2006-01-08 03:00:00.000 +0100,-1.1611111
2006-01-08 04:00:00.000 +0100,-1.95
2006-01-08 05:00:00.000 +0100,-2.8611112
2006-01-08 06:00:00.000 +0100,-2.8111112
2006-01-08 07:00:00.000 +0100,-3.4777777
2006-01-08 08:00:00.000 +0100,-3.7555556
2006-01-08 09:00:00.000 +0100,-1.1611111
2006-01-08 10:00:00.000 +0100,-0.73583126
2006-01-08 11:00:00.000 +0100,2.0833333
2006-01-08 12:00:00.000 +0100,2.6833334
2006-01-08 13:00:00.000 +0100,2.3055556
2006-01-08 14:00:00.000 +0100,2.288889
2006-01-08 15:00:00.000 +0100,2.238889
2006-01-08 16:00:00.000 +0100,1.1944444
2006-01-08 17:00:00.000 +0100,-1.1388888
2006-01-08 18:00:00.000 +0100,-1.1833333
2006-01-08 19:00:00.000 +0100,-2.0611112
2006-01-08 20:00:00.000 +0100,-2.2222223
2006-01-08 21:00:00.000 +0100,-2.7555556
2006-01-08 22:00:00.000 +0100,-2.3166666
2006-01-08 23:00:00.000 +0100,-3.8666666
2006-01-09 00:00:00.000 +0100,-4.9333334
2006-01-09 01:00:00.000 +0100,-1.2777778
2006-01-09 02:00:00.000 +0100,-4.4888887
2006-01-09 03:00:00.000 +0100,-4.5555553
2006-01-09 04:00:00.000 +0100,-5.0944443
2006-01-09 05:00:00.000 +0100,-5.138889
2006-01-09 06:00:00.000 +0100,-6.2055554
2006-01-09 07:00:00.000 +0100,-6.0444446
2006-01-09 08:00:00.000 +0100,-4.4594784
2006-01-09 09:00:00.000 +0100,-2.8833334
2006-01-09 10:00:00.000 +0100,-1.2055556
2006-01-09 11:00:00.000 +0100,0.05
2006-01-09 12:00:00.000 +0100,1.2111111
2006-01-09 13:00:00.000 +0100,2.25
2006-01-09 14:00:00.000 +0100,2.2944446
2006-01-09 15:00:00.000 +0100,2.2944446
2006-01-09 16:00:00.000 +0100,1.25
2006-01-09 17:00:00.000 +0100,-0.072222225
2006-01-09 18:00:00.000 +0100,-1.1555556
2006-01-09 19:00:00.000 +0100,-1.2222222
2006-01-09 20:00:00.000 +0100,-1.2222222
2006-01-09 21:00:00.000 +0100,-0.6888889
2006-01-09 22:00:00.000 +0100,-1.1111112
2006-01-09 23:00:00.000 +0100,-1.2777778
2006-01-10 00:00:00.000 +0100,-1.2055556
2006-01-10 01:00:00.000 +0100,-2.8722222
2006-01-10 02:00:00.000 +0100,-1.1555556
2006-01-10 03:00:00.000 +0100,-1.1555556
2006-01-10 04:00:00.000 +0100,-1.5777777
2006-01-10 05:00:00.000 +0100,-1.1555556
2006-01-10 06:00:00.000 +0100,-1.1777778
2006-01-10 07:00:00.000 +0100,-1.2111111
2006-01-10 08:00:00.000 +0100,-1.8156538
2006-01-10 09:00:00.000 +0100,-1.1055555
2006-01-10 10:00:00.000 +0100,0.016666668
2006-01-10 11:00:00.000 +0100,-0.6636139
2006-01-10 12:00:00.000 +0100,2.25
2006-01-10 13:00:00.000 +0100,2.761111
2006-01-10 14:00:00.000 +0100,-0.56104505
2006-01-10 15:00:00.000 +0100,2.8777778
2006-01-10 16:00:00.000 +0100,0.21878815
2006-01-10 17:00:00.000 +0100,0.05
2006-01-10 18:00:00.000 +0100,-1.0388889
2006-01-10 19:00:00.000 +0100,-1.2888889
2006-01-10 20:00:00.000 +0100,-1.5
2006-01-10 21:00:00.000 +0100,-1.75
2006-01-10 22:00:00.000 +0100,-2.3222222
2006-01-10 23:00:00.000 +0100,-1.5889449
2006-01-11 00:00:00.000 +0100,-2.8888888
2006-01-11 01:00:00.000 +0100,-1.45
2006-01-11 02:00:00.000 +0100,-6.313122
2006-01-11 03:00:00.000 +0100,-4.5055556
2006-01-11 04:00:00.000 +0100,-4.7611113
2006-01-11 05:00:00.000 +0100,-2.4876065
2006-01-11 06:00:00.000 +0100,-2.9166667
2006-01-11 07:00:00.000 +0100,1.7116083
2006-01-11 08:00:00.000 +0100,-0.4607456
2006-01-11 09:00:00.000 +0100,-2.3777778
2006-01-11 10:00:00.000 +0100,-1.0777777
2006-01-11 11:00:00.000 +0100,-0.4285774
2006-01-11 12:00:00.000 +0100,0.1388889
2006-01-11 13:00:00.000 +0100,0.45517987
2006-01-11 14:00:00.000 +0100,1.2055556
2006-01-11 15:00:00.000 +0100,1.2055556
2006-01-11 16:00:00.000 +0100,-1.1854059
2006-01-11 17:00:00.000 +0100,-0.4611111
2006-01-11 18:00:00.000 +0100,-0.022222223
2006-01-11 19:00:00.000 +0100,-0.06666667
2006-01-11 20:00:00.000 +0100,-1.0388889
2006-01-11 21:00:00.000 +0100,-0.58383
2006-01-11 22:00:00.000 +0100,-0.9722222
2006-01-11 23:00:00.000 +0100,-1.0611111
2006-01-12 00:00:00.000 +0100,-1.5722222
2006-01-12 01:00:00.000 +0100,-0.5555556
2006-01-12 02:00:00.000 +0100,-1.5722222
2006-01-12 03:00:00.000 +0100,-1.0611111
2006-01-12 04:00:00.000 +0100,-0.98888886
2006-01-12 05:00:00.000 +0100,-1.1111112
2006-01-12 06:00:00.000 +0100,-1.0611111
2006-01-12 07:00:00.000 +0100,-1.0888889
2006-01-12 08:00:00.000 +0100,-1.0611111
2006-01-12 09:00:00.000 +0100,-1.0388889
2006-01-12 10:00:00.000 +0100,0.03888889
2006-01-12 11:00:00.000 +0100,0.072222225
2006-01-12 12:00:00.000 +0100,0.1388889
2006-01-12 13:00:00.000 +0100,1.1722223
2006-01-12 14:00:00.000 +0100,1.1833333
2006-01-12 15:00:00.000 +0100,1.1833333
2006-01-12 16:00:00.000 +0100,0.18888889
2006-01-12 17:00:00.000 +0100,-0.094444446
2006-01-12 18:00:00.000 +0100,-0.072222225
2006-01-12 19:00:00.000 +0100,-0.03888889
2006-01-12 20:00:00.000 +0100,-0.094444446
2006-01-12 21:00:00.000 +0100,-0.5777778
2006-01-12 22:00:00.000 +0100,-0.6111111
2006-01-12 23:00:00.000 +0100,0.5882525
2006-01-13 00:00:00.000 +0100,-0.5777778
2006-01-13 01:00:00.000 +0100,1.0614412
2006-01-13 02:00:00.000 +0100,-0.5777778
2006-01-13 03:00:00.000 +0100,-0.5777778
2006-01-13 04:00:00.000 +0100,-1.1601287
2006-01-13 05:00:00.000 +0100,-1.0833334
2006-01-13 06:00:00.000 +0100,-1.0833334
2006-01-13 07:00:00.000 +0100,-1.0555556
2006-01-13 08:00:00.000 +0100,-1.1055555
2006-01-13 09:00:00.000 +0100,-1.0833334
2006-01-13 10:00:00.000 +0100,-0.81666666
2006-01-13 11:00:00.000 +0100,0.05
2006-01-13 12:00:00.000 +0100,0.072222225
2006-01-13 13:00:00.000 +0100,0.25
2006-01-13 14:00:00.000 +0100,0.094444446
2006-01-13 15:00:00.000 +0100,0.094444446
2006-01-13 16:00:00.000 +0100,0.1388889
2006-01-13 17:00:00.000 +0100,0.05
2006-01-13 18:00:00.000 +0100,0.05
2006-01-13 19:00:00.000 +0100,-0.1480051
2006-01-13 20:00:00.000 +0100,-0.022222223
2006-01-13 21:00:00.000 +0100,-0.022222223
2006-01-13 22:00:00.000 +0100,-0.06111111
2006-01-13 23:00:00.000 +0100,-0.072222225
2006-01-14 00:00:00.000 +0100,-2.0998802
2006-01-14 01:00:00.000 +0100,-3.6055555
2006-01-14 02:00:00.000 +0100,-2.6816022
2006-01-14 03:00:00.000 +0100,-0.65
2006-01-14 04:00:00.000 +0100,-0.60555553
2006-01-14 05:00:00.000 +0100,-1.1173912
2006-01-14 06:00:00.000 +0100,-1.5338972
2006-01-14 07:00:00.000 +0100,-0.17222223
2006-01-14 08:00:00.000 +0100,-0.14444445
2006-01-14 09:00:00.000 +0100,-0.16666667
2006-01-14 10:00:00.000 +0100,-0.15
2006-01-14 11:00:00.000 +0100,-0.1388889
2006-01-14 12:00:00.000 +0100,-0.094444446
2006-01-14 13:00:00.000 +0100,-0.08888889
2006-01-14 14:00:00.000 +0100,-0.1388889
2006-01-14 15:00:00.000 +0100,-0.35233098
2006-01-14 16:00:00.000 +0100,-0.12222222
2006-01-14 17:00:00.000 +0100,-0.1388889
2006-01-14 18:00:00.000 +0100,-1.1611111
2006-01-14 19:00:00.000 +0100,-2.1222222
2006-01-14 20:00:00.000 +0100,-2.1555555
2006-01-14 21:00:00.000 +0100,-2.1555555
2006-01-14 22:00:00.000 +0100,-3.797817
2006-01-14 23:00:00.000 +0100,-3.7722223
2006-01-15 00:00:00.000 +0100,-4.327778
2006-01-15 01:00:00.000 +0100,-3.6444445
2006-01-15 02:00:00.000 +0100,-3.692383
2006-01-15 03:00:00.000 +0100,-5.322222
2006-01-15 04:00:00.000 +0100,-5.172222
2006-01-15 05:00:00.000 +0100,-4.8333335
2006-01-15 06:00:00.000 +0100,-3.8166666
2006-01-15 07:00:00.000 +0100,-4.133333
2006-01-15 08:00:00.000 +0100,-2.8222222
2006-01-15 09:00:00.000 +0100,-2.75
2006-01-15 10:00:00.000 +0100,-3.2303634
2006-01-15 11:00:00.000 +0100,-1.5317216
2006-01-15 12:00:00.000 +0100,-2.1277778
2006-01-15 13:00:00.000 +0100,-2.6892323
2006-01-15 14:00:00.000 +0100,-2.1055555
2006-01-15 15:00:00.000 +0100,-2.1277778
2006-01-15 16:00:00.000 +0100,-2.1222222
2006-01-15 17:00:00.000 +0100,-2.2
2006-01-15 18:00:00.000 +0100,-2.7333333
2006-01-15 19:00:00.000 +0100,-2.6888888
2006-01-15 20:00:00.000 +0100,-2.7555556
2006-01-15 21:00:00.000 +0100,-2.7555556
2006-01-15 22:00:00.000 +0100,-3.2444444
2006-01-15 23:00:00.000 +0100,-3.288889
2006-01-16 00:00:00.000 +0100,-3.288889
2006-01-16 01:00:00.000 +0100,-4.116667
2006-01-16 02:00:00.000 +0100,-5.511627
2006-01-16 03:00:00.000 +0100,-3.3333333
2006-01-16 04:00:00.000 +0100,-3.3333333
2006-01-16 05:00:00.000 +0100,-2.8277779
2006-01-16 06:00:00.000 +0100,-3.6787903
2006-01-16 07:00:00.000 +0100,-3.8055556
2006-01-16 08:00:00.000 +0100,-2.222337
2006-01-16 09:00:00.000 +0100,-2.7652223
2006-01-16 10:00:00.000 +0100,-3.7444444
2006-01-16 11:00:00.000 +0100,-3.7722223
2006-01-16 12:00:00.000 +0100,-2.7555556
2006-01-16 13:00:00.000 +0100,-3.7444444
2006-01-16 14:00:00.000 +0100,-2.7555556
2006-01-16 15:00:00.000 +0100,-3.7722223
2006-01-16 16:00:00.000 +0100,-3.7444444
2006-01-16 17:00:00.000 +0100,-1.1931173
2006-01-16 18:00:00.000 +0100,-6.6021833
2006-01-16 19:00:00.000 +0100,-3.7944446
2006-01-16 20:00:00.000 +0100,-3.7944446
2006-01-16 21:00:00.000 +0100,-3.7944446
2006-01-16 22:00:00.000 +0100,-3.8111112
2006-01-16 23:00:00.000 +0100,-3.8166666
2006-01-17 00:00:00.000 +0100,-4.327778
2006-01-17 01:00:00.000 +0100,-2.1444445
2006-01-17 02:00:00.000 +0100,-4.327778
2006-01-17 03:00:00.000 +0100,-4.327778
2006-01-17 04:00:00.000 +0100,-4.388889
2006-01-17 05:00:00.000 +0100,-4.9055557
2006-01-17 06:00:00.000 +0100,-4.9055557
2006-01-17 07:00:00.000 +0100,-4.838889
2006-01-17 08:00:00.000 +0100,-4.9055557
2006-01-17 09:00:00.000 +0100,-3.8888888
2006-01-17 10:00:00.000 +0100,-3.9222221
2006-01-17 11:00:00.000 +0100,-3.8166666
2006-01-17 12:00:00.000 +0100,-3.8166666
2006-01-17 13:00:00.000 +0100,-3.761111
2006-01-17 14:00:00.000 +0100,-2.7777777
2006-01-17 15:00:00.000 +0100,0.12930416
2006-01-17 16:00:00.000 +0100,-4.5038357
2006-01-17 17:00:00.000 +0100,-3.8222222
2006-01-17 18:00:00.000 +0100,-3.7722223
2006-01-17 19:00:00.000 +0100,-3.6944444
2006-01-17 20:00:00.000 +0100,-3.7722223
2006-01-17 21:00:00.000 +0100,-3.2666667
2006-01-17 22:00:00.000 +0100,-3.1166666
2006-01-17 23:00:00.000 +0100,-2.7333333
2006-01-18 00:00:00.000 +0100,-2.2222223
2006-01-18 01:00:00.000 +0100,1.2277777
2006-01-18 02:00:00.000 +0100,-0.6
2006-01-18 03:00:00.000 +0100,-0.20777458
2006-01-18 04:00:00.000 +0100,1.2388889
2006-01-18 05:00:00.000 +0100,2.1777778
2006-01-18 06:00:00.000 +0100,2.2222223
2006-01-18 07:00:00.000 +0100,2.823245
2006-01-18 08:00:00.000 +0100,2.3166666
2006-01-18 09:00:00.000 +0100,2.8055556
2006-01-18 10:00:00.000 +0100,1.5748887
2006-01-18 11:00:00.000 +0100,2.8277779
2006-01-18 12:00:00.000 +0100,2.85
2006-01-18 13:00:00.000 +0100,2.4322817
2006-01-18 14:00:00.000 +0100,3.8888888
2006-01-18 15:00:00.000 +0100,2.8444445
2006-01-18 16:00:00.000 +0100,2.9055555
2006-01-18 17:00:00.000 +0100,2.3616893
2006-01-18 18:00:00.000 +0100,2.2444444
2006-01-18 19:00:00.000 +0100,1.7555555
2006-01-18 20:00:00.000 +0100,1.2055556
2006-01-18 21:00:00.000 +0100,0.6722222
2006-01-18 22:00:00.000 +0100,0.6666667
2006-01-18 23:00:00.000 +0100,0.14444445
2006-01-19 00:00:00.000 +0100,0.6944444
2006-01-19 01:00:00.000 +0100,0.7114137
2006-01-19 02:00:00.000 +0100,2.2666667
2006-01-19 03:00:00.000 +0100,2.2222223
2006-01-19 04:00:00.000 +0100,1.6944444
2006-01-19 05:00:00.000 +0100,1.1111112
2006-01-19 06:00:00.000 +0100,1.0611111
2006-01-19 07:00:00.000 +0100,-0.09340966
2006-01-19 08:00:00.000 +0100,-0.05
2006-01-19 09:00:00.000 +0100,-1.1111112
2006-01-19 10:00:00.000 +0100,-0.9777778
2006-01-19 11:00:00.000 +0100,-1.0666667
2006-01-19 12:00:00.000 +0100,-0.9722222
2006-01-19 13:00:00.000 +0100,-0.87222224
2006-01-19 14:00:00.000 +0100,-0.99444443
2006-01-19 15:00:00.000 +0100,-1.0166667
2006-01-19 16:00:00.000 +0100,-0.1388889
2006-01-19 17:00:00.000 +0100,-0.025930617
2006-01-19 18:00:00.000 +0100,-2.2222223
2006-01-19 19:00:00.000 +0100,-1.8087872
2006-01-19 20:00:00.000 +0100,-2.8277779
2006-01-19 21:00:00.000 +0100,-3.8666666
2006-01-19 22:00:00.000 +0100,-3.7722223
2006-01-19 23:00:00.000 +0100,-4.9333334
2006-01-20 00:00:00.000 +0100,-5.4444447
2006-01-20 01:00:00.000 +0100,-1.7333333
2006-01-20 02:00:00.000 +0100,-5.4888887
2006-01-20 03:00:00.000 +0100,-5.483333
2006-01-20 04:00:00.000 +0100,-5.4444447
2006-01-20 05:00:00.000 +0100,-3.165702
2006-01-20 06:00:00.000 +0100,-2.5207636
2006-01-20 07:00:00.000 +0100,-3.838889
2006-01-20 08:00:00.000 +0100,-1.1752373
2006-01-20 09:00:00.000 +0100,-2.7555556
2006-01-20 10:00:00.000 +0100,-2.1
2006-01-20 11:00:00.000 +0100,-2.0444446
2006-01-20 12:00:00.000 +0100,-0.8048086
2006-01-20 13:00:00.000 +0100,-0.18057315
2006-01-20 14:00:00.000 +0100,0.15555556
2006-01-20 15:00:00.000 +0100,0.13333334
2006-01-20 16:00:00.000 +0100,-0.81666666
2006-01-20 17:00:00.000 +0100,-1.0444444
2006-01-20 18:00:00.000 +0100,-1.0666667
2006-01-20 19:00:00.000 +0100,-1.0277778
2006-01-20 20:00:00.000 +0100,-1.0888889
2006-01-20 21:00:00.000 +0100,-1.1111112
2006-01-20 22:00:00.000 +0100,-1.0444444
2006-01-20 23:00:00.000 +0100,-1.0888889
2006-01-21 00:00:00.000 +0100,-1.1111112
2006-01-21 01:00:00.000 +0100,0.30555555
2006-01-21 02:00:00.000 +0100,-1.1555556
2006-01-21 03:00:00.000 +0100,-1.1777778
2006-01-21 04:00:00.000 +0100,-1.2166667
2006-01-21 05:00:00.000 +0100,-2.1944444
2006-01-21 06:00:00.000 +0100,-2.7277777
2006-01-21 07:00:00.000 +0100,-2.6388888
2006-01-21 08:00:00.000 +0100,-0.49813804
2006-01-21 09:00:00.000 +0100,-0.7402175
2006-01-21 10:00:00.000 +0100,0.10555556
2006-01-21 11:00:00.000 +0100,2.2
2006-01-21 12:00:00.000 +0100,3.838889
2006-01-21 13:00:00.000 +0100,4.927778
2006-01-21 14:00:00.000 +0100,6.177778
2006-01-21 15:00:00.000 +0100,4.360042
2006-01-21 16:00:00.000 +0100,3.35
2006-01-21 17:00:00.000 +0100,1.3
2006-01-21 18:00:00.000 +0100,-1.2469164
2006-01-21 19:00:00.000 +0100,0.2611111
2006-01-21 20:00:00.000 +0100,0.14444445
2006-01-21 21:00:00.000 +0100,0.17222223
2006-01-21 22:00:00.000 +0100,0.64444447
2006-01-21 23:00:00.000 +0100,0.56666666
2006-01-22 00:00:00.000 +0100,0.56666666
2006-01-22 01:00:00.000 +0100,-9.483334
2006-01-22 02:00:00.000 +0100,0.5833333
2006-01-22 03:00:00.000 +0100,1.1833333
2006-01-22 04:00:00.000 +0100,1.1833333
2006-01-22 05:00:00.000 +0100,2.1777778
2006-01-22 06:00:00.000 +0100,2.15
2006-01-22 07:00:00.000 +0100,2.0166667
2006-01-22 08:00:00.000 +0100,0.8780626
2006-01-22 09:00:00.000 +0100,1.1777778
2006-01-22 10:00:00.000 +0100,2.2055554
2006-01-22 11:00:00.000 +0100,1.1722223
2006-01-22 12:00:00.000 +0100,0.12777779
2006-01-22 13:00:00.000 +0100,-0.47777778
2006-01-22 14:00:00.000 +0100,-1.9888889
2006-01-22 15:00:00.000 +0100,-3.744323
2006-01-22 16:00:00.000 +0100,-4.4166665
2006-01-22 17:00:00.000 +0100,-5.983333
2006-01-22 18:00:00.000 +0100,-7.0444446
2006-01-22 19:00:00.000 +0100,-6.9666667
2006-01-22 20:00:00.000 +0100,-2.3003867
2006-01-22 21:00:00.000 +0100,-8.316667
2006-01-22 22:00:00.000 +0100,-8.920637
2006-01-22 23:00:00.000 +0100,-10.516666
2006-01-23 00:00:00.000 +0100,-11.533334
2006-01-23 01:00:00.000 +0100,-11.583333
2006-01-23 02:00:00.000 +0100,-11.555555
2006-01-23 03:00:00.000 +0100,-12.111111
2006-01-23 04:00:00.000 +0100,-12.55
2006-01-23 05:00:00.000 +0100,-12.644444
2006-01-23 06:00:00.000 +0100,-12.666667
2006-01-23 07:00:00.000 +0100,-12.733334
2006-01-23 08:00:00.000 +0100,-12.711111
2006-01-23 09:00:00.000 +0100,-12.688889
2006-01-23 10:00:00.000 +0100,-12.577778
2006-01-23 11:00:00.000 +0100,-12.638889
2006-01-23 12:00:00.000 +0100,-12.105556
2006-01-23 13:00:00.000 +0100,-11.122222
2006-01-23 14:00:00.000 +0100,-10.044444
2006-01-23 15:00:00.000 +0100,-5.118801
2006-01-23 16:00:00.000 +0100,-10.044444
2006-01-23 17:00:00.000 +0100,-10.0222225
2006-01-23 18:00:00.000 +0100,-10.116667
2006-01-23 19:00:00.000 +0100,-7.037759
2006-01-23 20:00:00.000 +0100,-11.138889
2006-01-23 21:00:00.000 +0100,-10.188889
2006-01-23 22:00:00.000 +0100,-10.627778
2006-01-23 23:00:00.000 +0100,-3.809963
2006-01-24 00:00:00.000 +0100,-11.233334
